SchoolID, TeacherID, SubjectID, SubjectCode, SubjectName, YearID, DivisionID, Division, SemesterID, Semester, BranchID, Branch,DepartmentID, Department, CourseLevel, AcademicYear
COEP,10209001,21,DE-09016,SAP- eAcademy SCM – Procurement,9,4290,Div-1,23,Semester III,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2013
COEP,4198002005,285,CT-11002,Computer Programming Laboratory,10,4295,Div-6,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,4198002005,284,CT-11001,Fundamentals of Computer Programminng,10,4295,Div-6,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,4105008005,299,PE-11001,Techshop,10,4290,Div-1,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,4105008005,299,PE-11001,Techshop,10,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,4105008005,299,PE-11001,Techshop,10,4290,Div-1,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,419817002,293,CH-11001,Engineering Chemistry,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,419817002,294,CH-11002,Engineering Chemistry LAB,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,419817002,293,CH-11001,Engineering Chemistry,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,419817002,294,CH-11002,Engineering Chemistry LAB,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,419817002,293,CH-11001,Engineering Chemistry,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,419817002,294,CH-11002,Engineering Chemistry LAB,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,419817002,293,CH-11001,Engineering Chemistry,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,419817002,294,CH-11002,Engineering Chemistry LAB,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,417917024,293,CH-11001,Engineering Chemistry,10,4293,Div-4,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,417917024,294,CH-11002,Engineering Chemistry LAB,10,4293,Div-4,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,417917024,293,CH-11001,Engineering Chemistry,10,4293,Div-4,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,417917024,294,CH-11002,Engineering Chemistry LAB,10,4293,Div-4,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,417917024,293,CH-11001,Engineering Chemistry,10,4293,Div-4,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,417917024,294,CH-11002,Engineering Chemistry LAB,10,4293,Div-4,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,417917024,293,CH-11001,Engineering Chemistry,10,4293,Div-4,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,417917024,294,CH-11002,Engineering Chemistry LAB,10,4293,Div-4,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411008012,299,PE-11001,Techshop,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411008012,299,PE-11001,Techshop,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,411008012,299,PE-11001,Techshop,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411008012,299,PE-11001,Techshop,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,4196001006,282,CE-11001,Engineering Mechanics,10,4295,Div-6,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,4105008001,299,PE-11001,Techshop,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,4105008001,299,PE-11001,Techshop,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,4105008001,299,PE-11001,Techshop,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,4105008001,299,PE-11001,Techshop,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4290,Div-1,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4290,Div-1,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4295,Div-6,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4295,Div-6,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4295,Div-6,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4299,Div-10,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4299,Div-10,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4299,Div-10,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4299,Div-10,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411103024,291,EE-11001,Basic Electrical Engineering ,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,411103024,295,EE-11002,Basic Electrical Engineering Laboratory,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4291,Div-2,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411103024,291,EE-11001,Basic Electrical Engineering ,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411103024,295,EE-11002,Basic Electrical Engineering Laboratory,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4290,Div-1,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4290,Div-1,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,4199006011,283,ME-11001,Basic Mechanical Engineering,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,4196001015,282,CE-11001,Engineering Mechanics,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,4199006011,283,ME-11001,Basic Mechanical Engineering,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,4196001015,282,CE-11001,Engineering Mechanics,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,4199006011,283,ME-11001,Basic Mechanical Engineering,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,4196001015,282,CE-11001,Engineering Mechanics,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410003002,291,EE-11001,Basic Electrical Engineering ,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410003002,295,EE-11002,Basic Electrical Engineering Laboratory,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,419906016,292,ME-11002,Engineering Graphics,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,419906016,296,ME-11003,Engineering Graphics-LAB,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410919004,281,PH-11001,Engineering Physics-I,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410919004,287,PH-11002,Engineering Physics-I LAB,10,4292,Div-3,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410919005,287,PH-11002,Engineering Physics-I LAB,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,4199006011,283,ME-11001,Basic Mechanical Engineering,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,4196001015,282,CE-11001,Engineering Mechanics,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410003002,291,EE-11001,Basic Electrical Engineering ,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410003002,295,EE-11002,Basic Electrical Engineering Laboratory,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,419906016,292,ME-11002,Engineering Graphics,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,419906016,296,ME-11003,Engineering Graphics-LAB,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410919004,281,PH-11001,Engineering Physics-I,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410919004,287,PH-11002,Engineering Physics-I LAB,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410003002,291,EE-11001,Basic Electrical Engineering ,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410003002,295,EE-11002,Basic Electrical Engineering Laboratory,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,419906016,292,ME-11002,Engineering Graphics,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,419906016,296,ME-11003,Engineering Graphics-LAB,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410919004,281,PH-11001,Engineering Physics-I,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410919004,287,PH-11002,Engineering Physics-I LAB,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410003002,291,EE-11001,Basic Electrical Engineering ,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410003002,295,EE-11002,Basic Electrical Engineering Laboratory,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,419906016,292,ME-11002,Engineering Graphics,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,419906016,296,ME-11003,Engineering Graphics-LAB,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410919004,281,PH-11001,Engineering Physics-I,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410919004,287,PH-11002,Engineering Physics-I LAB,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411103024,291,EE-11001,Basic Electrical Engineering ,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,411103024,295,EE-11002,Basic Electrical Engineering Laboratory,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4298,Div-9,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410919005,287,PH-11002,Engineering Physics-I LAB,10,4298,Div-9,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4298,Div-9,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410919005,287,PH-11002,Engineering Physics-I LAB,10,4298,Div-9,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4298,Div-9,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410919005,287,PH-11002,Engineering Physics-I LAB,10,4298,Div-9,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4298,Div-9,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,410919005,287,PH-11002,Engineering Physics-I LAB,10,4298,Div-9,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,411103024,291,EE-11001,Basic Electrical Engineering ,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411103024,295,EE-11002,Basic Electrical Engineering Laboratory,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410319002,281,PH-11001,Engineering Physics-I,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410319002,287,PH-11002,Engineering Physics-I LAB,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410906027,283,ME-11001,Basic Mechanical Engineering,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411117028,285,CT-11002,Computer Programming Laboratory,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411325047,280,MA-11001,Engineering Mathematics-I,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,419601027,282,CE-11001,Engineering Mechanics,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411117028,284,CT-11001,Fundamentals of Computer Programminng,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4298,Div-9,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,410906027,283,ME-11001,Basic Mechanical Engineering,10,4298,Div-9,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
