SchoolID, StudentID, SemesterID, SemesterName, YearID, AcdemicYear, ExtDivisionID, Division, BranchID, Branch, Specialization, DepartmentID, Department, CourseLevelID, CourseLevel, IsCurrentSemester
COEP,41209026,21,Semester I,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209017,21,Semester I,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209009,21,Semester I,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209015,21,Semester I,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209001,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209002,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209003,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209004,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209005,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209006,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209007,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209008,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209009,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209011,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209012,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209013,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209014,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209015,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209016,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209017,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209018,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209019,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209020,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209021,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209022,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209023,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209024,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209025,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209026,22,Semester II,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,0
COEP,41209001,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209002,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209014,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209021,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209003,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209015,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209022,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209004,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209016,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209017,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209005,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209018,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209006,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209019,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209023,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209007,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209020,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209008,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209024,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209009,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209025,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209011,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209026,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209012,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,41209013,23,Semester III,9,2013,4290,Div-1,40,Enterprise Resource Planning,NULL,2,Production Engineering and Industrial Management,2606,PG Diploma,1
COEP,111401023,3,Semester I,10,2014,4291,Div-2,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111408006,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111401021,3,Semester I,10,2014,4291,Div-2,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411020,15,Semester I,10,2014,4291,Div-2,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401001,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111413017,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111401025,3,Semester I,10,2014,4291,Div-2,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111401019,3,Semester I,10,2014,4291,Div-2,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411026,15,Semester I,10,2014,4291,Div-2,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111405011,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111403009,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413028,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111405008,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111401020,3,Semester I,10,2014,4291,Div-2,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111413016,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111413024,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410039,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410028,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411018,15,Semester I,10,2014,4291,Div-2,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111403002,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111408008,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111401010,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410046,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111408003,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111408005,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407011,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111408016,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413022,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111405014,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111413029,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111403001,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407003,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410050,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111407012,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111405007,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111405003,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111413026,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111413012,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410043,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111408007,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407005,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111407001,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111408013,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413027,25,Semester I,10,2014,4291,Div-2,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111409005,11,Semester I,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111403003,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111408012,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111405012,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111409006,11,Semester I,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111403008,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407004,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111408002,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410016,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111408018,9,Semester I,10,2014,4295,Div-6,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413005,25,Semester I,10,2014,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111407010,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410003,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111405001,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111410008,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111413004,25,Semester I,10,2014,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410021,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410007,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411013,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401022,3,Semester I,10,2014,4291,Div-2,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411015,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111410012,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410025,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410026,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111407002,7,Semester I,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111411014,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111413008,25,Semester I,10,2014,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410010,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410005,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410011,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411010,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111403007,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111401002,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111405002,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111403005,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111411025,15,Semester I,10,2014,4291,Div-2,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401016,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410001,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410019,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111409007,11,Semester I,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111413060,25,Semester I,10,2014,4294,Div-5,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111405004,27,Semester I,10,2014,4295,Div-6,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111411009,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401013,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111401015,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111401012,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410015,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111413010,25,Semester I,10,2014,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111401003,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410014,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410020,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111409003,11,Semester I,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111409004,11,Semester I,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111403004,5,Semester I,10,2014,4295,Div-6,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111401058,3,Semester I,10,2014,4294,Div-5,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410044,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411016,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111413063,25,Semester I,10,2014,4294,Div-5,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111411011,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401061,3,Semester I,10,2014,4294,Div-5,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111401014,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111413062,25,Semester I,10,2014,4294,Div-5,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410121,13,Semester I,10,2014,4294,Div-5,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401065,3,Semester I,10,2014,4294,Div-5,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111401017,3,Semester I,10,2014,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411008,15,Semester I,10,2014,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411021,15,Semester I,10,2014,4291,Div-2,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401063,3,Semester I,10,2014,4294,Div-5,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410009,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410115,13,Semester I,10,2014,4294,Div-5,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410117,13,Semester I,10,2014,4294,Div-5,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410018,13,Semester I,10,2014,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410114,13,Semester I,10,2014,4294,Div-5,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410123,13,Semester I,10,2014,4294,Div-5,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111409011,11,Semester I,10,2014,4296,Div-7,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111413059,25,Semester I,10,2014,4294,Div-5,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410124,13,Semester I,10,2014,4294,Div-5,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410049,13,Semester I,10,2014,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111407048,7,Semester I,10,2014,4298,Div-9,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111413009,25,Semester I,10,2014,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111401060,3,Semester I,10,2014,4294,Div-5,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
